"mid","follower","sex","video","master","album","article","channel","time_ave20","play_ave20","weibo","wx","qq","taobao","mail","tiktok","redbook","self_tags","video_tag_combine","video_max_ratio"
101629,4050,"保密",56,0,0,0,0,6787.95,26058.0526315789,0,0,0,0,0,0,0,"[]","生活",0.785714285714286
101739,710,"保密",129,3,2,0,0,643.75,1774.55,0,0,0,0,0,0,0,"[]","游戏",0.689922480620155
102446,61696,"男",196,3,8,22,5,686.85,51279.6,1,0,1,0,0,0,0,"[]","游戏",0.892857142857143
102571,3831,"保密",70,1,0,0,0,2283.4,1680.35,0,0,0,0,0,0,0,"[]","游戏",1
103361,20753,"女",155,0,0,0,0,1417.15,10617.5263157894,0,0,0,0,0,0,0,"[]","游戏",0.774193548387097
103835,50365,"保密",303,3,0,0,5,1368.25,29010.85,0,0,0,0,0,0,0,"['レトルト', 'RETORUTO']","游戏",0.99009900990099
105008,799,"男",269,3,3,0,9,1264.05,336.5,0,0,0,0,0,0,0,"[]","游戏",0.888475836431227
107233,583,"男",291,0,198,0,0,448.7,860.6,0,0,0,0,0,0,0,"[]","游戏",0.945017182130584
109010,3715,"男",76,1,0,0,0,415,12469.35,0,0,0,0,0,0,0,"[]","鬼畜",0.631578947368421
109564,47514,"男",91,3,209,0,5,305.05,35952.25,0,0,0,0,0,0,0,"['不务正业', '鼓手', '吉他手', '制作人', 'Vocaloid']","音乐",0.923076923076923
109891,75929,"保密",195,3,228,4,1,2580.2,24431.65,0,0,1,0,0,0,0,"[]","动画",0.923076923076923
110367,1680,"保密",67,0,0,0,0,299.6,885.263157894736,0,0,0,0,0,0,0,"[]","音乐",0.985074626865672
110631,713806,"男",226,1,38,0,0,1797.3,91768.85,0,0,0,0,0,0,0,"[]","游戏",0.991150442477876
110974,303915,"男",197,3,60,0,4,572.35,18642.2,0,0,0,0,0,0,0,"[]","科技",0.553299492385787
111010,5996,"男",56,3,0,0,0,1356.75,2113.2,0,0,0,0,0,0,0,"[]","游戏",0.928571428571429
111559,196783,"保密",265,3,306,1,7,9642.25,3927.25,1,0,1,0,0,0,0,"['绘画', '板绘', '段子手', '声优']","生活",0.849056603773585
112428,150567,"男",68,3,227,5,0,463.9,242719.8,0,0,0,0,0,0,0,"[]","音乐",0.426470588235294
112660,3634,"男",299,3,21,3,10,1986.35,3480.85,0,0,0,0,0,0,0,"[]","游戏",0.919732441471572
112664,5956,"女",154,3,18,0,2,928.45,1108.2,0,0,1,0,0,0,0,"['千年魔女']","音乐",0.727272727272727
113524,25328,"男",2253,0,0,0,0,272.25,21206.45,0,0,0,0,0,0,0,"[]","舞蹈",0.921881935197514
113711,366139,"保密",258,3,586,0,6,717.2,50274.5,0,0,0,0,0,0,0,"['Cup主', '疾風醬', '排行榜']","动画",0.875968992248062
115258,11497,"男",873,0,0,0,0,1636.9,8868.3,0,0,0,0,0,0,0,"[]","音乐",0.957617411225659
116494,31556,"保密",452,1,59,1,3,1886.85,2878.95,0,0,1,0,0,0,0,"[]","音乐",0.40929203539823
116659,4899,"男",270,0,0,0,0,429.05,18889.6842105263,0,0,0,0,0,0,0,"[]","动画",0.737037037037037
116683,2757215,"保密",92,3,58,0,0,319.65,2811652.45,1,0,1,0,0,0,0,"[]","舞蹈",0.847826086956522
117117,5110,"男",161,0,337,0,3,1730.85,2251.15,0,0,0,0,0,0,0,"['星际争霸2']","游戏",0.993788819875776
117606,3505,"保密",58,2,0,0,2,683.75,31456.8333333333,0,0,0,0,0,0,0,"[]","动画",0.689655172413793
117693,204335,"男",137,3,168,0,7,668.3,33573.95,0,0,0,0,0,0,0,"[]","生活",1
118167,67479,"保密",93,2,1,12,7,8317.45,35216.85,0,0,0,0,0,0,0,"[]","游戏",0.774193548387097
118179,72814,"保密",105,3,7,0,3,335,37193.45,0,0,0,0,0,0,0,"[]","游戏",1
119418,427111,"保密",123,3,292,0,0,407.15,187856.8,0,0,0,0,0,0,0,"[]","舞蹈",0.731707317073171
119483,25163,"保密",82,3,1,0,0,813.1,35820.947368421,0,0,0,0,0,0,0,"['料理', 'V家', '美食', '翻唱']","音乐",0.731707317073171
120575,115444,"男",190,3,75,67,7,251.5,6572.95,1,0,1,0,0,0,0,"['吃货']","生活",0.989473684210526
120586,486187,"保密",159,3,95,7,2,313.8,684049.25,0,0,0,0,0,0,0,"['教练我想学', '凯玟桑', '视频教程', '视频教学', '制作视频']","音乐",0.779874213836478
121212,12064,"男",415,2,176,3,5,17767.25,2809.35,0,0,1,0,0,0,0,"[]","游戏",0.987951807228916
122879,6032586,"保密",296,3,58,0,1,743.15,3566846.65,1,0,0,0,0,0,0,"['敖厂长']","游戏",0.942567567567568
122886,200734,"保密",82,1,41,0,0,4242.4,205945.4,1,0,0,0,0,0,0,"['MGRT']","其他",0.548780487804878
123372,223083,"男",120,3,277,2,5,258,43488.5,1,0,1,0,1,0,0,"['纯白P']","音乐",0.933333333333333
123484,294669,"保密",149,3,653,6,6,1069.3,65612.6,0,0,0,0,0,0,0,"[]","科技",0.758389261744966
124407,4966,"男",123,3,43,0,3,356.2,4138.45,0,0,0,0,0,0,0,"[]","其他",0.861788617886179
124416,70155,"保密",1403,3,140,0,2,840.4,1540.35,1,0,0,0,0,0,0,"['AMV', 'MAD']","动画",0.937990021382751
124799,205978,"男",169,3,368,13,7,7616.75,72189.85,0,0,0,0,0,0,0,"['懒', '月厨', 'galgame', '恋爱脑', '少女心']","游戏",0.958579881656805
125526,889808,"男",218,3,84,3,4,1104.5,464358.15,1,0,1,0,0,0,0,"[]","游戏",0.435779816513761
126940,1727,"男",150,3,1,4,8,2863.7,3721.7,0,0,0,0,0,0,0,"['Falcom', '空之轨迹', '英雄传说', '轨迹系列', 'PA Works']","游戏",0.913333333333333
127083,52881,"男",278,0,110,330,4,1020.4,16210.85,0,0,0,0,0,0,0,"[]","游戏",0.964028776978417
127244,957,"女",255,3,137,105,3,1192,85.15,0,0,0,0,0,0,0,"['凌家实况', '若一']","游戏",0.72156862745098
127370,4925,"保密",144,3,98,0,4,1229.1,970,0,0,0,0,0,0,0,"[]","游戏",0.868055555555556
127623,197503,"男",151,3,31,0,5,199.6,159040.65,0,0,0,0,0,0,0,"['洛天依', '初音未来', '元首', '鬼畜', '音乐']","鬼畜",0.589403973509934
127758,7917,"女",107,3,52,0,0,216.5,895.95,1,0,1,0,1,0,0,"[]","音乐",0.925233644859813
128738,12375,"男",124,3,5,0,0,321.9,7944.95,1,0,1,0,0,0,0,"['东方', '演奏', '编曲', '电吉他', '东方夏淫梦']","音乐",0.895161290322581
129233,11918,"男",57,3,16,0,0,402.75,25483.2,0,0,1,0,0,0,0,"[]","科技",0.894736842105263
129623,768,"保密",715,0,0,0,0,11278,280.95,0,0,0,0,0,0,0,"[]","科技",0.995804195804196
129904,1741,"男",450,2,11,0,0,6416.9,665.85,1,0,0,0,0,0,0,"['dota2', '职业解说', '火猫tv', '大块板砖']","游戏",1
130677,8568,"女",59,3,0,0,3,2435.95,16312.75,0,0,0,0,0,0,0,"[]","生活",0.389830508474576
131185,2483,"保密",357,3,70,71,7,16045.45,48.45,0,0,0,0,0,0,0,"[]","游戏",0.890756302521008
133076,51709,"男",2019,0,57,0,0,2737.75,72453.95,1,0,0,0,0,0,0,"[]","音乐",0.995047052996533
133215,1911,"男",86,3,0,5,2,187.6,1525.1,0,0,1,0,0,0,0,"['DCS', '魔兽', '飞行模拟', '湿地', '洋湖湿地科普馆']","生活",0.651162790697674
133467,39143,"男",208,0,0,0,0,273.45,5358.3,0,0,0,0,0,0,0,"[]","动画",0.942307692307692
133855,2949,"保密",95,2,1,0,0,310.6,2777.55,0,0,0,0,0,0,0,"['日文翻唱', 'anisong']","音乐",0.957894736842105
134400,35263,"女",104,3,0,0,5,175,22806.45,1,0,0,0,0,0,0,"[]","影视",0.855769230769231
134614,8902,"男",179,3,41,2,3,2272.15,16828.5,0,0,1,0,0,0,0,"['玩梗流翻译', '官方延伸区', '悠木碧', '女声优', '老司机']","其他",0.815642458100559
136001,117088,"保密",14522,0,0,0,0,1104.85,5732.55,0,0,0,0,0,0,0,"[]","游戏",0.900564660515081
136690,3820,"保密",98,3,71,3,2,200.65,27132.9,0,0,0,0,0,0,0,"['游戏党', '吃土', '老司机', '算账达人']","游戏",0.653061224489796
137952,517909,"男",76,2,50,2,4,606.6,158641.4,0,0,0,0,0,0,0,"['动漫UP ', '动漫杂谈', '老番新看']","动画",0.684210526315789
138142,37297,"男",211,0,10,15,5,2002.15,5252.7,0,0,0,0,0,0,0,"[]","游戏",0.933649289099526
138252,129206,"保密",433,3,485,3,2,533.2,19884.1,0,0,0,0,0,0,0,"['美漫', '游戏', '电影', '战锤', '模型']","影视",0.508083140877598
138892,82077,"男",134,3,14,6,5,803.8,34775.3,1,0,0,0,0,0,0,"['揉', 'GAL', '足球', '核心向', '格斗游戏']","动画",0.552238805970149
139905,399361,"保密",173,3,53,0,1,240.15,64803.2,0,0,0,0,0,0,0,"['国人唱见', '阴阳师', '唱见', '歌手', '日翻歌手']","音乐",0.913294797687861
140864,444,"男",97,1,3,0,2,391.05,2189.45,0,0,0,0,0,0,0,"['光之美少女']","动画",0.649484536082474
142774,13698,"保密",241,0,0,0,0,360.95,3061.25,0,0,0,0,0,0,0,"[]","游戏",0.983402489626556
143312,18492,"男",125,1,42,1,0,1138.9,10611.95,0,0,0,0,0,0,0,"['西方', '政治', '时事', '互联网', '文化']","生活",0.72
143328,108114,"保密",1652,3,202,1,2,8071.9,2116.9,0,0,0,0,0,0,0,"[]","其他",0.451182534869618
143843,24474,"保密",82,2,36,0,8,3055.75,8413.65,0,0,0,0,0,0,0,"[]","其他",0.75609756097561
145716,376865,"男",275,3,285,12,5,733.3,152313,1,1,0,0,1,0,0,"['索', '尼', '大', '法', '好']","生活",0.418181818181818
147507,1486,"保密",304,3,0,0,0,2462.65,494.8,0,0,0,0,0,0,0,"[]","游戏",0.993421052631579
148149,1193,"男",307,3,49,0,10,2328,1598.55,0,0,0,0,0,0,0,"['战争雷霆', '好人', '口袋妖怪', '彩虹小马', '数码暴龙']","动画",0.478827361563518
148257,21264,"男",565,3,188,0,10,1466.7,2315.35,0,0,0,0,0,0,0,"[]","游戏",0.92212389380531
148269,2718,"男",251,3,1,3,5,7585.4,70.65,0,0,1,0,0,0,0,"[]","游戏",1
149317,6738,"保密",65,0,0,0,0,1405.35,8113.25,0,0,0,0,0,0,0,"[]","游戏",1
149554,3619,"保密",94,0,1,0,0,22966,7063.84210526315,0,0,0,0,0,0,0,"[]","其他",0.531914893617021
149592,188643,"保密",3679,3,305,0,0,576.55,20146.35,0,0,0,0,0,0,0,"[]","动画",0.904865452568633
150801,2735,"保密",457,0,30,4,0,548.1,1135.65,0,0,0,0,0,0,0,"['人間の屑']","动画",0.5054704595186
151066,104231,"男",371,0,333,3,0,1251.1,57313.95,0,0,0,0,0,0,0,"[]","其他",0.749326145552561
151311,55013,"男",58,3,5,0,5,242.7,50093.9,0,0,0,0,0,0,0,"[]","动画",0.568965517241379
156160,117645,"男",65,0,356,1,0,333.3,95130.6,1,0,0,0,0,0,0,"['菊子桑', '金坷垃']","鬼畜",1
156397,1807,"男",76,3,7,7,4,2122.4,359,0,0,0,0,0,0,0,"['过气up猪']","游戏",0.868421052631579
156489,118262,"男",2002,1,234,61,0,1518.6,16892.3,0,0,0,0,0,0,0,"[]","音乐",0.967532467532468
156710,42784,"男",7063,3,1446,0,10,1192.9,1193.65,0,0,0,0,0,0,0,"['使命召唤', '僵尸模式', 'PC狗==']","游戏",0.680447401953844
157056,152199,"女",73,3,7,0,4,248.75,240851.75,0,0,0,0,0,0,0,"['加班狗']","音乐",0.986301369863014
157761,257681,"男",154,3,210,9,10,968.4,155511.15,0,0,0,0,0,0,0,"[]","游戏",0.922077922077922
158020,8727,"男",83,1,6,24,6,422.9,6377.2,0,0,1,0,0,0,0,"[]","科技",0.939759036144578
158379,23958,"保密",83,3,7,0,0,208.15,5892.8,0,0,0,0,0,0,0,"[]","舞蹈",0.975903614457831
158472,39509,"保密",471,3,288,1,0,167.5,15352.9,0,0,0,0,0,0,0,"[]","娱乐",0.723991507430998
158807,6989,"男",76,3,63,0,0,553.85,2975.5,0,0,0,0,0,0,0,"[]","音乐",0.828947368421053
159046,580,"男",85,0,0,0,0,401.35,2102.2,0,0,0,0,0,0,0,"[]","动画",1
159122,559643,"保密",62,3,2,0,4,202.45,799135.85,1,0,0,0,1,0,0,"[]","鬼畜",1
159993,34623,"男",91,3,143,0,3,528.15,8726.95,0,0,0,0,0,0,0,"['supreme', '日本', 'vlog', '球鞋', '潮牌']","时尚",0.846153846153846
160079,1710,"男",90,3,16,0,0,345.6,13825.85,0,0,0,0,0,0,0,"[]","生活",0.477777777777778
161194,2167,"女",102,0,0,0,0,240.55,15814.0526315789,0,0,0,0,0,0,0,"['音MAD', '鬼畜', 'UTAU', 'VOCALOID', '金坷垃']","鬼畜",0.372549019607843
162955,24617,"男",100,3,10,0,4,553.6,8365.75,1,1,0,0,0,0,0,"['混蛋', '不穿女装']","音乐",0.6
163791,4334,"女",832,3,1,0,0,244.5,1046.05,0,0,0,0,0,0,0,"[]","音乐",0.977163461538462
164457,17688,"男",106,0,0,0,0,1426.55,17493.55,0,0,0,0,0,0,0,"[]","动画",0.452830188679245
164627,475832,"男",1001,3,410,0,5,7300.2,28493.6,1,0,0,0,0,0,0,"['杆菌无敌', '杆菌无耻', '杆菌']","游戏",0.977022977022977
165918,31922,"保密",152,0,0,0,0,1675.55,26164.95,0,0,0,0,0,0,0,"[]","其他",0.993421052631579
166269,4204,"男",116,3,65,4,4,4297.7,11853.65,1,0,0,0,0,0,0,"['废物', '单身狗', '黑暗之魂', '怪物猎人', '低产']","游戏",0.818965517241379
166891,5747,"男",2128,2,0,0,0,167.95,830.35,0,0,0,0,0,0,0,"[]","音乐",0.915883458646617
168050,34331,"女",121,0,27,0,0,383.15,28451.2,0,0,0,0,0,0,0,"[]","游戏",0.71900826446281
168598,3178721,"男",509,3,51,0,1,2772.6,708544.8,1,1,0,0,0,0,0,"['逍遥散人', '散人']","游戏",0.933202357563851
170338,25935,"男",396,3,322,0,6,2538.8,8261.8,0,0,0,0,0,0,0,"[]","游戏",0.997474747474748
170623,16747,"保密",985,1,15,0,2,41046.85,6824.75,0,0,0,0,0,0,0,"[]","娱乐",0.995939086294416
170701,5171,"保密",395,0,0,0,0,370.6,16579.35,0,0,0,0,0,0,0,"[]","音乐",0.883544303797468
171403,22889,"保密",500,1,22,0,3,4350,3848.15,0,0,0,0,0,0,0,"['求生之路2']","游戏",0.992
172317,38542,"男",67,0,8,0,0,282.6,362705.85,1,0,0,0,0,0,0,"[]","鬼畜",0.835820895522388
172323,67978,"男",85,1,72,38,0,6513.5,10882.05,0,0,0,0,0,0,0,"[]","游戏",0.682352941176471
172683,115273,"男",151,3,152,0,4,387.55,42788.2,0,0,0,0,0,0,0,"['鬼畜']","鬼畜",0.754966887417219
175098,6705,"保密",69,1,57,0,0,1183.8,2934,0,0,0,0,0,0,0,"['绘画', '翻唱', '游戏实况']","游戏",0.956521739130435
175259,945,"保密",1122,3,36,0,1,3130.15,16.65,0,0,0,0,0,0,0,"[]","动画",0.933155080213904
175470,76383,"男",651,3,63,0,4,866.4,9365.1,1,0,1,0,1,0,0,"['有趣时刻', '使命召唤', '战地']","游戏",0.649769585253456
175631,339070,"保密",562,3,321,5,1,496.55,11106.45,0,0,1,0,0,0,0,"['日剧', '原创', '游戏']","影视",0.387900355871886
176003,8985,"男",74,3,6,14,4,696.75,13259.8,1,0,0,0,0,0,0,"[]","科技",0.297297297297297
177238,2012,"男",51,3,27,0,0,1245.65,5296.05,0,0,0,0,0,0,0,"['声豚', 'V家厨', '官方延伸排行榜', '时轴字幕君', 'VtuberDD']","其他",0.980392156862745
178278,196360,"男",131,0,51,0,4,1977.4,30046.75,0,0,0,0,0,0,0,"['喵桑', '现学现卖', '手残专业户', '火抗MAX', '以上']","生活",0.893129770992366
179334,4265,"保密",82,3,73,0,0,1368.45,5383.2,0,0,0,0,0,0,0,"[]","音乐",0.585365853658537
179628,37684,"保密",2062,3,44,0,1,278.1,375.45,1,0,0,0,0,0,0,"[]","舞蹈",0.967022308438409
179754,36278,"保密",627,1,4,0,0,364.9,30953.55,0,0,0,0,0,0,0,"[]","音乐",0.301435406698565
181085,8179,"女",318,3,2,3,2,263.05,7601.05,1,0,0,0,0,0,0,"['UTAU', '一松', 'UTAU式人力', 'UTAU中华组', 'SynthV']","音乐",0.946540880503145
181891,36171,"女",83,3,123,1,4,185.3,19967.3,1,0,1,0,0,0,0,"['かおる', '蛔蛔', '蛔KAORU', 'KAORU']","舞蹈",0.975903614457831
183285,37250,"保密",143,3,71,0,2,523.7,17316.45,0,0,0,0,0,0,0,"[]","游戏",1
183430,588557,"男",395,0,154,0,1,2912.6,67763.75,1,0,1,0,0,0,0,"[]","游戏",0.974683544303797
183551,97,"保密",58,3,1,0,2,635.7,221.55,0,0,0,0,0,0,0,"[]","游戏",0.913793103448276
184568,39732,"保密",662,0,0,0,0,964.45,19358.05,0,0,0,0,0,0,0,"[]","动画",0.832326283987915
185546,1459802,"男",218,3,175,1,3,397.6,428831.2,1,0,1,0,1,0,0,"['鬼畜', '音乐', '元首', '四欠', '电子产品']","鬼畜",0.655963302752294
186463,72292,"保密",102,3,225,1,6,518.25,7439.55,0,0,1,0,0,0,0,"['我', '巨', '帅', '！！！！！']","动画",0.470588235294118
186812,5747,"男",123,1,19,1,3,1363.55,496.85,0,0,0,0,0,0,0,"[]","游戏",0.83739837398374
186935,29827,"男",893,0,0,0,0,1906.75,28802.55,0,0,0,0,0,0,0,"[]","音乐",0.862262038073908
187200,28567,"保密",143,2,2,0,3,1548.1,10258.95,0,0,0,0,0,0,0,"['松子deluxe', '松子']","娱乐",0.993006993006993
189536,1234,"保密",94,0,0,0,0,142.1,7188.55,0,0,0,0,0,0,0,"[]","鬼畜",0.776595744680851
190423,5081,"保密",199,0,62,3,0,1064.35,6828.35,0,0,0,0,0,0,0,"[]","游戏",0.984924623115578
190821,2244,"保密",69,0,0,0,0,224.85,2472.68421052631,0,0,0,0,0,0,0,"[]","音乐",1
192251,34663,"保密",57,3,333,1,4,269.8,16488.45,0,0,0,0,0,0,0,"['食戟之灵', '米大厨', '猫爸', '白胖胖', '萌猫星球']","生活",0.982456140350877
192459,12940,"男",248,3,11,0,3,3550.4,4886.65,0,0,0,0,0,0,0,"[]","游戏",1
192737,142078,"保密",52,1,25,0,3,989.35,196440.9,0,0,1,0,0,0,0,"[]","游戏",0.980769230769231
193470,56034,"保密",61,3,5,0,1,271.8,28068.75,0,0,0,0,0,0,0,"['翻唱', 'MAD']","音乐",0.983606557377049
193584,469111,"男",248,3,23,1,0,945.3,111424.6,1,0,0,0,0,0,0,"['fps', '唱歌', '舞蹈', '演奏', '射击游戏']","游戏",0.92741935483871
194439,2363,"保密",66,3,49,2,5,294.65,1659.85,0,0,0,0,0,0,0,"[]","生活",0.363636363636364
194846,56938,"男",398,3,332,11,2,425.3,19642.9,0,0,0,0,0,0,0,"[]","游戏",0.92713567839196
197176,12488,"男",76,3,32,0,10,180.3,67677.85,0,0,0,0,0,0,0,"[]","动画",0.947368421052632
198297,361480,"保密",434,3,357,3,5,1385.55,137376.05,0,0,1,0,0,0,0,"['MMD', '进击的冰糖', '刀剑乱舞', '新番']","动画",0.711981566820276
198439,862091,"女",145,3,62,0,7,382.65,85137.05,1,0,0,0,1,0,0,"['翻唱', '游戏实况', '配音爱好者', 'CV']","动画",0.448275862068966
198554,4390,"男",124,3,77,4,5,229.55,597.5,0,0,1,0,0,0,0,"['FL-Studio', '手残', '音le人', '(:3']","鬼畜",0.508064516129032
198855,836,"保密",71,3,0,0,3,419.15,2293.05,0,0,0,0,0,0,0,"[]","游戏",0.788732394366197
199484,6563,"保密",270,3,74,6,7,192.5,720.5,1,0,1,0,0,0,0,"['WOTA艺', '天朝校服']","舞蹈",0.988888888888889
199846,2038,"男",89,3,63,16,0,200.4,1339.55,0,0,0,0,0,0,0,"[]","音乐",0.662921348314607
200034,4243,"保密",61,3,0,1,3,723.7,2717.2,1,0,0,0,0,0,0,"[]","游戏",0.983606557377049
200870,66404,"男",2795,1,32,0,0,294.1,9571.85,0,0,0,0,0,0,0,"[]","舞蹈",0.986404293381038
201434,369098,"保密",65,2,0,0,0,269.15,685663.3,0,0,0,0,0,0,0,"[]","音乐",0.784615384615385
201448,142495,"保密",128,3,112,1,0,419.7,24923.85,0,0,1,0,0,0,0,"['爱画画的', '不明生物', '大概', '不能吃··']","生活",0.7734375
202104,8080,"保密",60,3,14,0,0,272.2,15402,0,0,0,0,0,0,0,"[]","动画",0.833333333333333
204155,568,"女",418,1,1,0,0,192.3,191.95,1,0,0,0,0,0,0,"[]","音乐",0.787081339712919
205721,31068,"女",256,0,9,0,0,659.7,14424.9,0,0,1,0,0,0,0,"[]","生活",0.98828125
206797,78795,"女",101,0,11,0,0,592.2,23733.45,0,0,0,0,0,0,0,"[]","生活",0.633663366336634
207218,55842,"保密",598,3,2,0,0,1407.3,79373.6,0,0,0,0,0,0,0,"['V家', '唱见']","音乐",0.747491638795987
207411,166459,"男",67,3,216,0,5,585.4,327471.6,1,0,1,0,0,0,0,"[]","舞蹈",0.925373134328358
208448,8749,"男",69,2,1,0,0,867.4,46410.25,0,0,0,0,0,0,0,"['东方dots', 'THD', '小剑']","游戏",0.840579710144927
208653,1291,"保密",103,0,0,0,0,326.15,4581.85,0,0,0,0,0,0,0,"[]","音乐",0.796116504854369
209120,272,"保密",54,0,0,0,0,658.3,1822.22222222222,0,0,0,0,0,0,0,"[]","音乐",0.740740740740741
209600,5402,"保密",678,3,427,1,2,4664.35,133.4,0,0,0,0,0,0,0,"[]","游戏",0.994100294985251
210291,284494,"男",79,3,38,0,1,431.4,530587.05,0,0,0,0,0,0,0,"['小暗']","音乐",0.835443037974684
210798,22248,"女",259,3,58,17,5,1966.75,10741.3,1,0,0,0,0,0,0,"['临时搬运工', '作曲编曲', 'MADer', 'Kaggler', '休闲玩家']","动画",0.451737451737452
212230,416454,"保密",1672,3,28,0,10,1673.9,29026.05,0,0,0,0,0,0,0,"['RBQ']","生活",0.894736842105263
213558,45800,"男",175,3,712,1,1,3807.2,8989.25,0,0,0,0,0,0,0,"[]","游戏",0.96
213741,98420,"保密",105,3,79,12,3,1148.85,39363.95,1,0,0,0,0,0,0,"[]","动画",0.828571428571429
214200,8993,"保密",248,3,494,6,6,841.65,4462.5,0,0,0,0,0,0,0,"['Titanfall']","游戏",0.995967741935484
214384,5456,"保密",53,0,0,0,0,308.8,17153.3,0,0,0,0,0,0,0,"['此人有病', '自娱自乐', '万年冷逆拆']","影视",0.622641509433962
215101,4734,"女",132,3,52,0,6,983.35,13602.95,0,0,0,0,0,0,0,"[]","动画",0.606060606060606
216025,1222813,"男",358,3,172,2,7,820.2,192116.1,0,0,0,0,0,0,0,"['动画宅', '吐槽狂魔', '游戏实况']","动画",0.594972067039106
216455,49193,"男",4089,0,0,0,0,145.15,2817.15,0,0,0,0,0,0,0,"[]","其他",0.763511861090731
216648,10295,"保密",52,3,226,1,4,641.1,5619.65,0,0,0,0,0,0,0,"['vtuber', '兎紗みみ', 'Usamimi']","动画",0.442307692307692
216844,524681,"男",212,3,372,3,5,573.95,159117.8,0,0,0,0,0,0,0,"['赫萝本命', '良心UP']","动画",0.990566037735849
216918,13794,"男",86,0,1,1,2,1224,6060.7,0,0,0,0,0,0,0,"[]","科技",0.383720930232558
216970,74202,"保密",118,3,160,0,6,2557.45,55172.55,0,0,0,0,0,0,0,"[]","其他",0.813559322033898
217239,992,"保密",96,3,8,0,2,167.7,3736.75,0,0,0,0,0,0,0,"[]","音乐",0.552083333333333
217809,260019,"保密",102,0,3,0,2,6940.2,4779.05,0,0,1,0,0,0,0,"[]","娱乐",0.450980392156863
217871,21636,"男",355,3,193,0,3,14545.6,9081.5,1,0,1,0,1,0,0,"['游戏', 'MAD', '解说', '黑猫Train', '魂系列']","游戏",0.923943661971831
217884,39386,"男",1218,3,118,1,9,3466.55,2531.75,1,0,1,0,0,0,0,"['半条命', '恐怖游戏', '实况']","游戏",0.987684729064039
218340,15315,"男",97,0,72,0,0,653.1,10631.25,1,0,0,0,0,0,0,"['怪物猎人', '少年A']","游戏",0.989690721649485
219296,8284,"保密",95,2,49,6,4,1247.4,8619.5,0,0,0,0,0,0,0,"['音乐区', '直播', '老司机']","音乐",0.589473684210526
220692,2169,"男",52,3,2,1,3,980.25,3052.3,1,0,0,0,1,0,0,"[]","其他",0.519230769230769
220881,5712,"男",94,2,0,0,4,235.25,271.25,0,0,0,0,0,0,0,"[]","音乐",0.978723404255319
221334,1569,"保密",53,1,3,3,0,1982.15,2852,0,0,0,0,0,0,0,"[]","科技",0.528301886792453
221648,3293960,"保密",11013,3,323,19,6,515.1,88105.45,0,0,1,0,0,0,0,"['YouTube', 'Youzimu', '柚子木字幕组', '柚子污字幕组']","生活",0.373830927086171
222593,19447,"男",155,3,249,19,8,1201.2,8205.9,1,0,0,0,0,0,0,"['偶像大师']","音乐",0.432258064516129
223902,327643,"男",3534,3,3875,5,7,49.8,7261.65,1,0,1,0,0,0,0,"[]","其他",0.860215053763441
224335,71725,"男",353,3,5,0,4,388.6,12586.7,0,0,0,0,0,0,0,"[]","生活",0.541076487252125
225768,13564,"保密",498,0,0,0,0,1144.8,658.5,0,0,0,0,0,0,0,"[]","动画",0.991967871485944
225916,34422,"女",52,3,51,0,8,1089.95,22063.45,0,0,0,0,0,0,0,"[]","游戏",0.865384615384615
226388,24639,"男",113,3,0,0,1,131.2,27797.15,0,0,0,0,0,0,0,"[]","游戏",0.982300884955752
227534,4068,"男",80,0,0,0,0,332.25,143841.65,0,0,0,0,0,0,0,"[]","游戏",0.6625
227933,768518,"男",411,3,172,1,7,2366.45,40280.6,1,0,1,0,0,0,0,"['色情男主播', '大叔音', '死宅', '腿控', '签约主播']","游戏",0.965936739659367
228147,77241,"女",71,3,20,0,6,219.6,156643.5,1,0,1,0,0,0,0,"['徵羽摩柯', '洛天依', '言和', '乐正绫', 'VOCALOID中文']","音乐",1
228342,496663,"保密",146,3,219,0,2,865.9,136078.35,1,0,1,0,0,0,0,"['无节操', 'YAYA', '日式游戏', '娱乐', '帅哥']","游戏",0.910958904109589
229893,50398,"男",185,3,0,0,0,7610.05,5407.8,0,0,0,0,0,0,0,"[]","游戏",0.983783783783784
232014,33155,"保密",315,3,9,1,5,316.25,2414.7,0,0,0,0,0,0,0,"[]","生活",1
232236,408580,"男",149,3,18,0,3,344.6,77545.3,1,0,1,0,0,0,0,"[]","音乐",0.859060402684564
232240,2075,"男",100,0,1,0,0,311.35,17263.95,0,0,0,0,0,0,0,"[]","音乐",0.84
232617,26467,"女",478,3,0,0,6,1023.1,12891.75,1,0,0,0,0,0,0,"[]","娱乐",0.99163179916318
233142,1780,"男",74,3,47,76,4,4830,584.2,0,0,0,0,0,0,0,"[]","游戏",0.932432432432432
234256,1592933,"男",184,3,6,0,6,1274.7,510663.25,1,0,1,0,0,0,0,"['帅川', '逗川', '薛之川']","游戏",0.983695652173913
234782,638488,"女",268,3,82,0,5,329.8,80881.15,0,0,0,0,0,0,0,"[]","音乐",0.917910447761194
236260,79480,"男",107,3,30,0,3,241.65,13193.75,1,0,0,0,0,0,0,"[]","音乐",0.990654205607477
239046,7902,"男",82,3,0,0,2,2741.95,13829.95,0,0,0,0,0,0,0,"[]","其他",0.865853658536585
241947,4109,"女",95,0,12,0,2,1730.15,1122.1,0,0,0,0,0,0,0,"[]","其他",0.894736842105263
242148,6339,"男",57,3,11,0,0,243.3,1414.45,0,0,0,0,0,0,0,"[]","音乐",1
